model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.9269281089305877
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.9328104615211487
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.9146405279636383
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.9137254953384399
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9256209194660187
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.9313725531101227
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.9086274564266205
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.9084967374801636
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.9269281089305877
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.9309803962707519
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.9133333384990692
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.915032684803009
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.9237908542156219
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.9274509847164154
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.9152941226959228
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.9186928153038025
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.9300653636455536
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.9290196120738983
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.9091503322124481
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.9168627500534058
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.9282352983951568
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.9295424878597259
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.9019607901573181
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.9196078479290009
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.9256209194660187
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.925098043680191
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.8981699407100677
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.9166013121604919
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.9292810499668122
